"Date","Price","Volume","Market_cap"
"2023-05-30 00:00:00 UTC+0","1897.60338620","712700.112078","12975780123.90568200"
"2023-05-29 00:00:00 UTC+0","1889.45716227","1903539.511658","12870021289.46477100"
"2023-05-28 00:00:00 UTC+0","1905.11856147","1249856.146359","12922503304.45743000"
"2023-05-27 00:00:00 UTC+0","1818.57013034","697944.093485","12243036415.05471600"
"2023-05-26 00:00:00 UTC+0","1828.33979662","717548.155815","11835119561.52355400"
"2023-05-25 00:00:00 UTC+0","1790.85007862","662573.690319","11592442956.41535800"
"2023-05-24 00:00:00 UTC+0","1799.78188196","10584876.075029","11650259868.05162800"
"2023-05-23 00:00:00 UTC+0","1852.27903042","5437562.834229","11990081836.47906000"
"2023-05-22 00:00:00 UTC+0","1815.62735099","660454.854242","11752829981.52843000"
"2023-05-21 00:00:00 UTC+0","1803.26119539","5794415.402526","11597350993.25010000"
"2023-05-20 00:00:00 UTC+0","1820.23202767","8611118.179126","11653828189.19180000"
"2023-05-19 00:00:00 UTC+0","1811.15285452","7926958.555221","11518332342.23235300"
"2023-05-18 00:00:00 UTC+0","1801.27353631","10013842.156632","11361415321.90491900"
"2023-05-17 00:00:00 UTC+0","1818.62747367","10650737.183718","12207809774.15610700"
"2023-05-16 00:00:00 UTC+0","1820.63624365","5210547.210780","12158536611.28104600"
"2023-05-15 00:00:00 UTC+0","1815.10987461","7359587.291910","12047342464.75572200"
"2023-05-14 00:00:00 UTC+0","1799.97550857","19217634.539162","11921770992.67207100"
"2023-05-13 00:00:00 UTC+0","1798.87275428","5281991.324226","11848107578.80854600"
"2023-05-12 00:00:00 UTC+0","1811.30650415","33732709.608228","11724908107.89433700"
"2023-05-11 00:00:00 UTC+0","1794.28065426","15923529.098779","11553178676.66202700"
"2023-05-10 00:00:00 UTC+0","1841.51402913","26633071.650762","11781164346.11451500"
"2023-05-09 00:00:00 UTC+0","1849.70067818","22904140.688239","11820318319.78350300"
"2023-05-08 00:00:00 UTC+0","1849.57205102","22942023.988842","11740419206.71211000"
"2023-05-07 00:00:00 UTC+0","1877.45322141","4708474.707401","11863602305.69104000"
"2023-05-06 00:00:00 UTC+0","1904.81075867","7641573.184033","12036474225.20598800"
"2023-05-05 00:00:00 UTC+0","2000.26484208","4972817.622203","12564937770.49437100"
"2023-05-04 00:00:00 UTC+0","1875.41318283","15099647.856788","11764226824.74988200"
"2023-05-03 00:00:00 UTC+0","1902.08950099","10313028.431961","11898722945.17272600"
"2023-05-02 00:00:00 UTC+0","1869.02771670","4959020.991599","11618815891.02907600"
"2023-05-01 00:00:00 UTC+0","1829.69642971","19534634.741687","11365829561.45687300"
"2023-04-30 00:00:00 UTC+0","1878.41636374","8537610.694457","11616700915.36654900"
"2023-04-29 00:00:00 UTC+0","1911.47036514","15338838.847621","11847364287.22384500"
"2023-04-28 00:00:00 UTC+0","1896.65850807","10037265.647434","11703798295.03417000"
"2023-04-27 00:00:00 UTC+0","1906.05477911","35286358.095742","11748855845.73086500"
"2023-04-26 00:00:00 UTC+0","1864.36011801","13222002.291034","11473002418.51591300"
"2023-04-25 00:00:00 UTC+0","1865.55680082","35600866.984062","11450197831.09261100"
"2023-04-24 00:00:00 UTC+0","1840.73496453","10021592.934847","11261633178.65935700"
"2023-04-23 00:00:00 UTC+0","1859.80893583","11664760.122834","11364401033.78189000"
"2023-04-22 00:00:00 UTC+0","1877.33247015","24359723.623846","11419268425.71141000"
"2023-04-21 00:00:00 UTC+0","1851.01651379","31112055.895892","11241484558.58257100"
"2023-04-20 00:00:00 UTC+0","1941.19591760","38552437.551051","11759708451.56718600"
"2023-04-19 00:00:00 UTC+0","1936.60654450","25198575.685588","11697342471.03397800"
"2023-04-18 00:00:00 UTC+0","2104.35662592","19614775.166959","12649526550.85563900"
"2023-04-17 00:00:00 UTC+0","2073.18072783","20678218.033046","12409530135.14750300"
"2023-04-16 00:00:00 UTC+0","2118.58138602","19557973.707732","12659121559.06795500"
"2023-04-15 00:00:00 UTC+0","2094.23888001","14894505.419092","12487246154.00213800"
"2023-04-14 00:00:00 UTC+0","2102.41454068","30599126.030276","12496443697.47458600"
"2023-04-13 00:00:00 UTC+0","2011.31113137","80648994.318810","11946261527.09454000"
"2023-04-12 00:00:00 UTC+0","1904.07493298","57772879.105024","11304076822.61979900"
"2023-04-11 00:00:00 UTC+0","1881.45908948","29460463.718693","11162550113.60595000"
"2023-04-10 00:00:00 UTC+0","1898.99447220","8833688.878642","11262601156.98502500"
"2023-04-09 00:00:00 UTC+0","1849.22008872","36511586.190067","10958071441.10151900"
"2023-04-08 00:00:00 UTC+0","1842.25209498","20787034.082497","10907854934.27105700"
"2023-04-07 00:00:00 UTC+0","1856.33825872","6094255.197269","10985729241.37919200"
"2023-04-06 00:00:00 UTC+0","1863.60878842","19246609.972178","11021481592.32600800"
"2023-04-05 00:00:00 UTC+0","1900.69146828","21773588.853220","11234326895.24551200"
"2023-04-04 00:00:00 UTC+0","1871.38624812","30841203.193180","11053378540.62213300"
"2023-04-03 00:00:00 UTC+0","1802.65903929","27829740.158959","10637009547.38496400"
"2023-04-02 00:00:00 UTC+0","1793.65403941","4927304.594699","10579998262.99937600"
"2023-04-01 00:00:00 UTC+0","1819.27224583","10613688.904028","10711976030.69952000"
"2023-03-31 00:00:00 UTC+0","1818.89372228","19293625.625752","10704207817.15850400"
"2023-03-30 00:00:00 UTC+0","1793.87539803","6604068.667230","10541812966.40631100"
"2023-03-29 00:00:00 UTC+0","1790.29187455","12550866.472484","10520754182.57687200"
"2023-03-28 00:00:00 UTC+0","1769.15981779","12522692.234905","10383972430.15601200"
"2023-03-27 00:00:00 UTC+0","1712.09728746","16599361.345921","10043866657.00374800"
"2023-03-26 00:00:00 UTC+0","1772.80009071","11145080.078272","10392254507.85391200"
"2023-03-25 00:00:00 UTC+0","1742.77884817","21891724.042022","10207463655.08980600"
"2023-03-24 00:00:00 UTC+0","1749.81709932","17940509.236357","10234717659.56310300"
"2023-03-23 00:00:00 UTC+0","1813.12294765","20314053.079721","10594117358.49031600"
"2023-03-22 00:00:00 UTC+0","1734.77787907","19350087.515242","10126416912.87903200"
"2023-03-21 00:00:00 UTC+0","1804.94834076","22739134.908398","10531655337.50626000"
"2023-03-20 00:00:00 UTC+0","1734.42494930","74228322.992221","10090464840.96004500"
"2023-03-19 00:00:00 UTC+0","1792.18978113","22921509.341267","10418372165.90729500"
"2023-03-18 00:00:00 UTC+0","1766.41059834","27805553.808182","10256559556.89972000"
"2023-03-17 00:00:00 UTC+0","1786.16971592","47393821.920147","10364104558.68752000"
"2023-03-16 00:00:00 UTC+0","1671.99008938","29805024.392745","9690447618.13276300"
"2023-03-15 00:00:00 UTC+0","1649.68752540","32042622.330987","9554190757.28902600"
"2023-03-14 00:00:00 UTC+0","1698.62017137","38271937.941108","9827568342.29664400"
"2023-03-13 00:00:00 UTC+0","1671.21001054","317389949.721880","9661305715.17840000"
"2023-03-12 00:00:00 UTC+0","1579.78232133","85391132.083826","9125508629.65410400"
"2023-03-11 00:00:00 UTC+0","1473.10817667","136191504.575037","8499368966.30066300"
"2023-03-10 00:00:00 UTC+0","1432.30456333","20310438.308689","8254602530.74519600"
"2023-03-09 00:00:00 UTC+0","1435.08043147","4579810.095199","8231594958.73811100"
"2023-03-08 00:00:00 UTC+0","1532.26936086","8641957.016033","8775280969.32975000"
"2023-03-07 00:00:00 UTC+0","1560.25987566","7151390.097093","8927084049.03961000"
"2023-03-06 00:00:00 UTC+0","1564.57462581","6954073.368254","8944239653.21468200"
"2023-03-05 00:00:00 UTC+0","1561.99255010","4133525.444318","8920136814.99740400"
"2023-03-04 00:00:00 UTC+0","1564.98126609","5520645.064737","8930836802.10825700"
"2023-03-03 00:00:00 UTC+0","1566.26024376","10653365.187869","8920592569.14540500"
"2023-03-02 00:00:00 UTC+0","1645.75103650","12624993.857186","9339083324.90233800"
"2023-03-01 00:00:00 UTC+0","1662.45994119","9235822.340109","9415235838.60738400"
"2023-02-28 00:00:00 UTC+0","1603.34090294","8196028.077687","9037490696.16325800"
"2023-02-27 00:00:00 UTC+0","1631.24374438","28006261.161550","8916800128.29889000"
"2023-02-26 00:00:00 UTC+0","1640.51640559","23765548.766637","8857939959.08879300"
"2023-02-25 00:00:00 UTC+0","1592.19418827","8165387.938009","8289838070.72768000"
"2023-02-24 00:00:00 UTC+0","1606.00324709","13106745.364249","8354945438.15666300"
"2023-02-23 00:00:00 UTC+0","1648.58141102","18569309.346864","8548444181.61083200"
"2023-02-22 00:00:00 UTC+0","1639.96728317","21328376.021737","8496704205.33737900"
"2023-02-21 00:00:00 UTC+0","1654.58261754","32047697.087575","8553582676.20147300"
"2023-02-20 00:00:00 UTC+0","1700.93555702","15771925.912225","8773123460.82905400"
"2023-02-19 00:00:00 UTC+0","1678.32298439","9119385.049715","8626327811.65633200"
"2023-02-18 00:00:00 UTC+0","1690.86471773","5718671.682030","8690790435.44377700"
"2023-02-17 00:00:00 UTC+0","1692.24266157","9609708.454796","8673383769.63503600"
"2023-02-16 00:00:00 UTC+0","1639.25748047","14766171.195518","8342812463.46448300"
"2023-02-15 00:00:00 UTC+0","1674.14439050","20891663.281998","8542678152.68709300"
"2023-02-14 00:00:00 UTC+0","1553.63734131","7240200.274728","7921360682.26334900"
"2023-02-13 00:00:00 UTC+0","1504.22862206","25228328.472962","7663943938.86745550"
"2023-02-12 00:00:00 UTC+0","1513.40040141","17683240.315939","7687960803.54557900"
"2023-02-11 00:00:00 UTC+0","1539.19222822","30043251.399338","7812110193.03241800"
"2023-02-10 00:00:00 UTC+0","1512.40278020","40752752.355977","7671674963.90939900"
"2023-02-09 00:00:00 UTC+0","1541.72949822","32941239.426522","7815024550.14132800"
"2023-02-08 00:00:00 UTC+0","1645.60731314","19675293.027141","8328586498.36096100"
"2023-02-07 00:00:00 UTC+0","1663.27358106","14810447.800982","8412987856.73584600"
"2023-02-06 00:00:00 UTC+0","1612.34589955","7753812.166913","8133390622.92947700"
"2023-02-05 00:00:00 UTC+0","1626.61192396","14524045.248040","8205354802.07710800"
"2023-02-04 00:00:00 UTC+0","1662.10184624","12222487.757741","8368599151.02079000"
"2023-02-03 00:00:00 UTC+0","1660.64597455","15370434.091787","8350120014.45945400"
"2023-02-02 00:00:00 UTC+0","1637.81648276","15067224.666231","8229743901.32893700"
"2023-02-01 00:00:00 UTC+0","1635.78305022","14140905.704889","8212409930.41829100"
"2023-01-31 00:00:00 UTC+0","1580.41175395","98799347.623397","7905648448.19141400"
"2023-01-30 00:00:00 UTC+0","1563.72696481","18847253.089941","7822186605.38803200"
"2023-01-29 00:00:00 UTC+0","1644.65175339","11849862.443768","8220588561.91660800"
"2023-01-28 00:00:00 UTC+0","1570.24590365","34781297.612446","7843824323.02057900"
"2023-01-27 00:00:00 UTC+0","1595.83718830","9194599.774643","7966625941.40831400"
"2023-01-26 00:00:00 UTC+0","1599.66371444","30410047.486746","7981112702.91863300"
"2023-01-25 00:00:00 UTC+0","1610.60375343","21294055.189176","8031055799.15805200"
"2023-01-24 00:00:00 UTC+0","1548.95816929","26696854.085218","7621579288.54625400"
"2023-01-23 00:00:00 UTC+0","1626.35877939","108908465.023644","7997252978.27280000"
"2023-01-22 00:00:00 UTC+0","1620.96209504","12562065.862053","7961973830.21560700"
"2023-01-21 00:00:00 UTC+0","1621.47425381","11101333.680833","7964489493.46754400"
"2023-01-20 00:00:00 UTC+0","1642.36038251","16014626.749871","8061953564.38862300"
"2023-01-19 00:00:00 UTC+0","1549.20105625","69162744.630715","7566924010.14851100"
"2023-01-18 00:00:00 UTC+0","1502.79276189","21605046.781756","7335522352.72207400"
"2023-01-17 00:00:00 UTC+0","1555.04823574","24167187.267195","7586478778.50852500"
"2023-01-16 00:00:00 UTC+0","1560.40282812","27891917.269774","7599033711.00137400"
"2023-01-15 00:00:00 UTC+0","1537.94421441","21606903.430544","7489662105.42728400"
"2023-01-14 00:00:00 UTC+0","1465.77019034","2243781.917622","7133494395.44087600"
"2023-01-13 00:00:00 UTC+0","1437.78087332","11011447.792698","6990433354.99382100"
"2023-01-12 00:00:00 UTC+0","1406.85444869","30196681.093371","6840070309.90714500"
"2023-01-11 00:00:00 UTC+0","1373.32824997","24657643.222016","6674089463.87162100"
"2023-01-10 00:00:00 UTC+0","1323.00028876","8431519.969742","6422757846.78642600"
"2023-01-09 00:00:00 UTC+0","1310.97075222","24057197.199427","6364358161.72629600"
"2023-01-08 00:00:00 UTC+0","1267.20354938","4578895.227169","6149721259.20118500"
"2023-01-07 00:00:00 UTC+0","1253.17465773","34094799.980860","6079249589.54996100"
"2023-01-06 00:00:00 UTC+0","1250.64913970","8188748.925090","5992370267.93043400"
"2023-01-05 00:00:00 UTC+0","1234.16729768","4446236.989548","6013456003.92938300"
"2023-01-04 00:00:00 UTC+0","1240.90824467","9040673.066599","5814006574.71313100"
"2023-01-03 00:00:00 UTC+0","1197.88365754","7168257.656676","5812986113.77807900"
"2023-01-02 00:00:00 UTC+0","1196.41563248","7149002.771739","5734759124.51976100"
"2023-01-01 00:00:00 UTC+0","1183.83499447","3959100.414490","5707855127.29397400"
"2022-12-31 00:00:00 UTC+0","1180.41144913","119556387.224868","5736374003.57652500"
"2022-12-30 00:00:00 UTC+0","1185.37886110","15211273.805261","5739216952.20732200"
"2022-12-29 00:00:00 UTC+0","1189.03014082","6414782.392833","5682951506.56353300"
"2022-12-28 00:00:00 UTC+0","1174.63447698","14850845.555834","5789045787.39333600"
"2022-12-27 00:00:00 UTC+0","1196.98111398","10478265.016653","5853944169.10497100"
"2022-12-26 00:00:00 UTC+0","1211.29904763","6282966.497739","5819013703.97251000"
"2022-12-25 00:00:00 UTC+0","1202.86221540","4223925.477564","5833661382.24613400"
"2022-12-24 00:00:00 UTC+0","1208.06786441","6614046.446800","5828684124.24516100"
"2022-12-23 00:00:00 UTC+0","1207.99450176","29784307.772502","5807205405.43167400"
"2022-12-22 00:00:00 UTC+0","1201.00468424","12211703.981206","5780044454.13650900"
"2022-12-21 00:00:00 UTC+0","1198.16884756","5973744.568398","5807368000.94476300"
"2022-12-20 00:00:00 UTC+0","1204.85833745","23927473.956054","5556574363.64950900"
"2022-12-19 00:00:00 UTC+0","1153.13793324","20837048.504858","5657957094.51399800"
"2022-12-18 00:00:00 UTC+0","1168.01806632","4995075.850154","5651503638.92584100"
"2022-12-17 00:00:00 UTC+0","1174.37187198","8281635.279843","5518928210.71034200"
"2022-12-16 00:00:00 UTC+0","1155.67530130","11990543.930657","6001355340.74570500"
"2022-12-15 00:00:00 UTC+0","1249.99443270","9333034.260035","6212757857.85495700"
"2022-12-14 00:00:00 UTC+0","1294.92312785","40988316.924421","6270958557.91830900"
"2022-12-13 00:00:00 UTC+0","1305.01881954","13647881.318158","6050177551.96881300"
"2022-12-12 00:00:00 UTC+0","1261.87702887","19113919.535513","6001542958.43691300"
"2022-12-11 00:00:00 UTC+0","1255.36541985","9327717.685902","5989233154.79801500"
"2022-12-10 00:00:00 UTC+0","1254.88591291","4246168.376197","5989996723.21549100"
"2022-12-09 00:00:00 UTC+0","1252.42170082","12808980.166575","6068832127.87558200"
"2022-12-08 00:00:00 UTC+0","1270.04290571","11892715.362450","5846030865.71130850"
"2022-12-07 00:00:00 UTC+0","1222.40429508","9102043.596217","6011058239.56878950"
"2022-12-06 00:00:00 UTC+0","1260.97830499","16439385.643167","5957976970.38594300"
"2022-12-05 00:00:00 UTC+0","1252.01643700","19922397.743950","6055458937.99142200"
"2022-12-04 00:00:00 UTC+0","1272.19960992","9049484.344140","5891968571.45210400"
"2022-12-03 00:00:00 UTC+0","1239.40824519","5768473.376759","6104776620.81660700"
"2022-12-02 00:00:00 UTC+0","1286.61794456","16098003.889065","6032034912.87048400"
"2022-12-01 00:00:00 UTC+0","1271.37987919","24989430.615846","6116877419.36957800"
"2022-11-30 00:00:00 UTC+0","1287.51468307","24653019.612960","5743891707.85083500"
"2022-11-29 00:00:00 UTC+0","1207.97179398","58830404.884243","5496891657.70437000"
"2022-11-28 00:00:00 UTC+0","1153.18882153","24953525.829540","5625232634.24315800"
"2022-11-27 00:00:00 UTC+0","1174.04925395","14371267.290139","5638320453.62835200"
"2022-11-26 00:00:00 UTC+0","1182.35577627","6832817.708656","5620289084.54699900"
"2022-11-25 00:00:00 UTC+0","1175.61778209","31229258.500730","5609657486.28635400"
"2022-11-24 00:00:00 UTC+0","1179.31398985","100544346.461240","5534286662.38681900"
"2022-11-23 00:00:00 UTC+0","1163.26107915","25454261.268291","5326801028.45585400"
"2022-11-22 00:00:00 UTC+0","1118.62374746","46562450.630723","5195826027.49819000"
"2022-11-21 00:00:00 UTC+0","1091.74628986","56425048.268966","5362498586.38448700"
"2022-11-20 00:00:00 UTC+0","1128.77214779","11827968.073384","5724675394.11884900"
"2022-11-19 00:00:00 UTC+0","1204.45737047","5694704.285553","5685078291.55349200"
"2022-11-18 00:00:00 UTC+0","1197.48465638","74707995.004637","5650395932.52888800"
"2022-11-17 00:00:00 UTC+0","1189.02243280","69701362.363800","5697457572.97110200"
"2022-11-16 00:00:00 UTC+0","1203.72183133","79578712.756039","5868133482.46255000"
"2022-11-15 00:00:00 UTC+0","1240.79484231","75215378.912546","5825501497.92751500"
"2022-11-14 00:00:00 UTC+0","1225.20238500","138493044.037620","5700367860.79630300"
"2022-11-13 00:00:00 UTC+0","1201.30841294","43745269.162837","5823106451.83614100"
"2022-11-12 00:00:00 UTC+0","1238.70886268","130062958.955842","6005197495.98456000"
"2022-11-11 00:00:00 UTC+0","1273.54375463","54066451.365314","6081564269.38194750"
"2022-11-10 00:00:00 UTC+0","1290.80173130","118352067.422552","5102706662.09798100"
"2022-11-09 00:00:00 UTC+0","1086.31357876","83005659.037628","6221582993.28198200"
"2022-11-08 00:00:00 UTC+0","1320.75980449","206523781.249110","7361843184.06177100"
"2022-11-07 00:00:00 UTC+0","1582.91992309","55464073.934699","7391625840.31443700"
"2022-11-06 00:00:00 UTC+0","1570.84773207","10389975.691455","7627124839.87536200"
"2022-11-05 00:00:00 UTC+0","1625.49409939","15814390.003067","7685017108.48916150"
"2022-11-04 00:00:00 UTC+0","1646.58418673","33901012.458066","7144256213.73216150"
"2022-11-03 00:00:00 UTC+0","1531.22441233","25359627.420428","7101121716.64630800"
"2022-11-02 00:00:00 UTC+0","1519.28439980","16990723.750012","7344101742.06554800"
"2022-11-01 00:00:00 UTC+0","1581.70276307","14357346.133971","7285300040.13761500"
"2022-10-31 00:00:00 UTC+0","1575.53729688","10696527.115274","7325631469.48621800"
"2022-10-30 00:00:00 UTC+0","1593.31617755","12014396.458171","7430097230.60771750"
"2022-10-29 00:00:00 UTC+0","1620.66742588","12887233.725497","7081753088.32358700"
"2022-10-28 00:00:00 UTC+0","1554.17473630","16171708.242490","6895282834.03257600"
"2022-10-27 00:00:00 UTC+0","1514.71894722","16113947.227850","7097175875.54115600"
"2022-10-26 00:00:00 UTC+0","1565.46425769","38437979.084558","6571011371.51557350"
"2022-10-25 00:00:00 UTC+0","1457.51212188","77165661.203409","6000864795.01507700"
"2022-10-24 00:00:00 UTC+0","1342.04551094","11906073.718488","6080417096.40004700"
"2022-10-23 00:00:00 UTC+0","1360.61234911","19688118.879482","5858698610.55543600"
"2022-10-22 00:00:00 UTC+0","1310.10441832","6907195.989780","5792056235.61437000"
"2022-10-21 00:00:00 UTC+0","1296.91616518","33980312.470778","5694367108.03100400"
"2022-10-20 00:00:00 UTC+0","1279.91846563","14206284.965062","5698904040.10025700"
"2022-10-19 00:00:00 UTC+0","1282.93934989","53222400.306052","5806095000.29863100"
"2022-10-18 00:00:00 UTC+0","1303.17559565","21037458.233764","5894795478.94644400"
"2022-10-17 00:00:00 UTC+0","1324.59839227","15243914.058628","5762209296.69934500"
"2022-10-16 00:00:00 UTC+0","1298.79356727","15866643.632147","5635180566.08277900"
"2022-10-15 00:00:00 UTC+0","1266.52216890","19935584.809347","5712539613.37734900"
"2022-10-14 00:00:00 UTC+0","1288.29581833","28998313.301082","5676119985.16031500"
"2022-10-13 00:00:00 UTC+0","1280.67519780","30023374.135242","5697820052.21971300"
"2022-10-12 00:00:00 UTC+0","1272.98600204","10004931.374635","5630758239.11584100"
"2022-10-11 00:00:00 UTC+0","1283.93346796","13474962.663006","5680660386.30351000"
"2022-10-10 00:00:00 UTC+0","1314.47022871","9202419.872590","5799156347.92074000"
"2022-10-09 00:00:00 UTC+0","1306.81705153","6686153.385477","5776732446.22841600"
"2022-10-08 00:00:00 UTC+0","1314.76815364","4189992.761844","5806265004.91694000"
"2022-10-07 00:00:00 UTC+0","1345.28530126","13502275.047060","5930941805.77313000"
"2022-10-06 00:00:00 UTC+0","1346.06471979","15833555.720937","5931731566.04871800"
"2022-10-05 00:00:00 UTC+0","1356.06644572","16638274.564406","5974916740.67455100"
"2022-10-04 00:00:00 UTC+0","1315.69979841","4264879.624422","5793676583.48729700"
"2022-10-03 00:00:00 UTC+0","1274.85218508","19995421.767738","5622356479.76720100"
"2022-10-02 00:00:00 UTC+0","1308.86752929","10165706.756350","5753527997.42703200"
"2022-10-01 00:00:00 UTC+0","1326.80417053","19708788.978859","5827879364.52976200"
"2022-09-30 00:00:00 UTC+0","1330.09088550","17281084.962814","5844669275.47738500"
"2022-09-29 00:00:00 UTC+0","1335.96091876","12349486.727308","5857604800.65156100"
"2022-09-28 00:00:00 UTC+0","1327.68871219","103536060.203700","5822108683.14000700"
"2022-09-27 00:00:00 UTC+0","1328.43727099","17987976.414760","5818207239.06229200"
"2022-09-26 00:00:00 UTC+0","1291.20331522","24672112.432046","5619405273.49638000"
"2022-09-25 00:00:00 UTC+0","1310.93889344","9186136.726361","5710134717.15297800"
"2022-09-24 00:00:00 UTC+0","1324.32110253","31556100.091694","5769167744.55344700"
"2022-09-23 00:00:00 UTC+0","1320.92516293","15465304.681653","5745714889.93523200"
"2022-09-22 00:00:00 UTC+0","1243.65816528","22759627.620422","5387122057.51720200"
"2022-09-21 00:00:00 UTC+0","1312.69370535","39502345.456527","5694617595.22745400"
"2022-09-20 00:00:00 UTC+0","1365.98532438","40505203.977958","5913393820.26144300"
"2022-09-19 00:00:00 UTC+0","1325.28504253","35259051.162137","5729767450.96106150"
"2022-09-18 00:00:00 UTC+0","1459.03195147","43649212.916384","6303277126.33347300"
"2022-09-17 00:00:00 UTC+0","1413.66879914","39893049.837756","6095747447.79449800"
"2022-09-16 00:00:00 UTC+0","1452.28952909","51086980.454246","6277134394.38158500"
"2022-09-15 00:00:00 UTC+0","1589.78704575","45550579.358141","6827475224.86825500"
"2022-09-14 00:00:00 UTC+0","1528.91003327","38983190.936339","6586261902.99278450"
"2022-09-13 00:00:00 UTC+0","1665.38690733","17463699.419535","7151962820.21978200"
"2022-09-12 00:00:00 UTC+0","1711.96590004","30446271.504495","7381004859.80098000"
"2022-09-11 00:00:00 UTC+0","1728.95866115","23953584.821670","7431824652.90948700"
"2022-09-10 00:00:00 UTC+0","1664.96414315","44546550.039879","7163879965.71306300"
"2022-09-09 00:00:00 UTC+0","1574.14488977","26184932.564277","6776403651.63500800"
"2022-09-08 00:00:00 UTC+0","1564.82849754","5787851.089086","6751875331.21695000"
"2022-09-07 00:00:00 UTC+0","1500.43002123","6950405.416078","6463655044.32363200"
"2022-09-06 00:00:00 UTC+0","1564.88243007","4606358.121144","6732119356.70036500"
"2022-09-05 00:00:00 UTC+0","1525.87966647","4119577.282950","6549555065.15652900"
"2022-09-04 00:00:00 UTC+0","1506.69377066","4294291.667551","6482394551.16798600"
"2022-09-03 00:00:00 UTC+0","1525.63950470","5431802.598152","6562234111.26585500"
"2022-09-02 00:00:00 UTC+0","1541.25931070","4973866.884242","6619148963.08219050"
"2022-09-01 00:00:00 UTC+0","1506.15081279","5811274.965512","6466310230.10659300"
"2022-08-31 00:00:00 UTC+0","1477.75212175","4378578.091807","6380308544.95041800"
"2022-08-30 00:00:00 UTC+0","1514.17479452","5327974.928027","6508334497.26288400"
"2022-08-29 00:00:00 UTC+0","1393.08342983","1563015.992526","6004257750.30211600"
"2022-08-28 00:00:00 UTC+0","1451.66182834","1910790.375468","6226154258.65794800"
"2022-08-27 00:00:00 UTC+0","1464.80144774","2759880.814232","6362054056.12515600"
"2022-08-26 00:00:00 UTC+0","1654.93681321","4522965.991886","7101401201.43196800"
"2022-08-25 00:00:00 UTC+0","1611.59011197","3927796.445379","6923962464.47723500"
"2022-08-24 00:00:00 UTC+0","1618.97712802","4805367.683082","6932455955.90460200"
"2022-08-23 00:00:00 UTC+0","1581.90703980","5117541.443368","6738696241.02056900"
"2022-08-22 00:00:00 UTC+0","1580.31551919","5232674.894617","6773924223.22878700"
"2022-08-21 00:00:00 UTC+0","1533.82199566","4532260.958467","6567095671.80014100"
"2022-08-20 00:00:00 UTC+0","1570.91142511","6979006.035772","6738833775.45874900"
"2022-08-19 00:00:00 UTC+0","1799.07298901","5888605.080858","7705681436.40096200"
"2022-08-18 00:00:00 UTC+0","1786.97609999","5147248.529463","7637427765.66258100"
"2022-08-17 00:00:00 UTC+0","1826.53884835","6051170.187503","7825284710.34414200"
"2022-08-16 00:00:00 UTC+0","1855.69150822","3453034.006758","7946792588.74309000"
"2022-08-15 00:00:00 UTC+0","1887.14464890","3658653.899723","8067516367.49971000"
"2022-08-14 00:00:00 UTC+0","1931.35052933","3988186.660529","8260419685.50316400"
"2022-08-13 00:00:00 UTC+0","1903.58471751","3616166.380027","8136610650.35773700"
"2022-08-12 00:00:00 UTC+0","1822.00383577","4538323.635756","7793448427.35681400"
"2022-08-11 00:00:00 UTC+0","1785.03632737","4291972.608876","7633104711.79044500"
"2022-08-10 00:00:00 UTC+0","1644.35055022","3401992.719080","7029733034.33096600"
"2022-08-09 00:00:00 UTC+0","1717.26884099","3124199.229274","7338784507.62675500"
"2022-08-08 00:00:00 UTC+0","1637.43922392","17391972.874688","6991834832.75800800"
"2022-08-07 00:00:00 UTC+0","1634.61089434","14975850.454498","6994980382.73107400"
"2022-08-06 00:00:00 UTC+0","1662.54580568","58913434.692894","7103591896.92145250"
"2022-08-05 00:00:00 UTC+0","1566.99897826","24351363.699339","6679602810.46334100"
"2022-08-04 00:00:00 UTC+0","1579.64446594","13989863.087506","6737417147.30544900"
"2022-08-03 00:00:00 UTC+0","1597.20083565","14653637.642249","6843160511.42394700"
"2022-08-02 00:00:00 UTC+0","1596.26588539","15168200.489444","6803570573.06027600"
"2022-08-01 00:00:00 UTC+0","1643.34819093","14079972.418642","7010984455.04754800"
"2022-07-31 00:00:00 UTC+0","1651.09999920","11188078.337891","7037492704.72304700"
"2022-07-30 00:00:00 UTC+0","1687.69452582","18725477.137783","7303606215.64289000"
"2022-07-29 00:00:00 UTC+0","1682.06607920","69356240.086753","7144959194.19566300"
"2022-07-28 00:00:00 UTC+0","1602.69246816","26653423.268716","6824946533.32961750"
"2022-07-27 00:00:00 UTC+0","1412.71796643","7746762.493745","6023733117.31326600"
"2022-07-26 00:00:00 UTC+0","1413.58905497","7776328.352611","6098775348.53205800"
"2022-07-25 00:00:00 UTC+0","1570.04880273","5682500.450249","6717799826.18752400"
"2022-07-24 00:00:00 UTC+0","1522.96973211","6911796.846275","6476287387.45834400"
"2022-07-23 00:00:00 UTC+0","1505.80275507","19537429.669271","6407474200.28692500"
"2022-07-22 00:00:00 UTC+0","1543.06589472","10639880.133389","6568103615.17044300"
"2022-07-21 00:00:00 UTC+0","1486.28422325","65148793.290454","6355618438.08007100"
"2022-07-20 00:00:00 UTC+0","1507.06922364","21947517.342577","6385071674.46471800"
"2022-07-19 00:00:00 UTC+0","1534.70414661","28915736.320895","6494464366.34294800"
"2022-07-18 00:00:00 UTC+0","1306.85192612","23721646.763838","5581014197.25261200"
